id;datum;fallzahl;neue_faelle;todesfaelle;7_tage_inzidenz;rel_veraenderung_der_7_tage_inzidenz;7_tage_hosp_inzidenz;its_belegung
3283;2023-03-15;1432600;646;5588;50,8;'-32,9';14,1;5,6
3280;2023-03-14;1431954;434;5579;48,1;'-35,6';13,1;6,1
3277;2023-03-13;1431520;517;5572;43,3;'-35,4';11,5;5,8
3274;2023-03-12;1431003;;5567;43,4;'-33,0';11,4;4,3
3271;2023-03-11;1431003;;5567;43,3;'-30,0';11,4;3,9
3268;2023-03-10;1431003;405;5567;38,8;'-26,3';10,1;3,5
3265;2023-03-09;1430598;449;5564;34,2;'-20,7';7,5;3,6
3262;2023-03-08;1430149;;5562;48,8;'-12,4';9,5;2,9
3259;2023-03-07;1430149;364;5562;58,1;'-6,4';9,6;2,4
3256;2023-03-06;1429785;347;5554;68,5;'-0,9';9,6;2,0
3253;2023-03-05;1429438;;5547;68,3;1,4;9,5;2,8
3250;2023-03-04;1429438;;5547;67,9;4,1;9,4;2,9
3247;2023-03-03;1429438;219;5547;76,1;7,1;9,6;2,7
3244;2023-03-02;1429219;392;5546;80,8;7,0;10,5;2,6
3241;2023-03-01;1428827;598;5546;80,1;5,8;10,1;3,0
3238;2023-02-28;1428229;718;5534;78,0;4,7;9,6;3,2
3235;2023-02-27;1427511;;5531;76,5;3,6;9,5;3,4
3232;2023-02-26;;;;76,5;4,5;9,5;3,6
3229;2023-02-25;;;;76,4;5,0;9,5;3,9
3226;2023-02-24;1426744;441;5527;74,4;5,1;9,2;3,9
3223;2023-02-23;1426303;456;5524;72,0;6,4;8,1;4,0
3220;2023-02-22;1425847;654;5520;72,9;8,3;9,3;4,5
3217;2023-02-21;1425193;585;5515;68,8;10,2;9,4;4,5
3214;2023-02-20;1424608;;5516;71,5;12,6;9,1;3,9
3211;2023-02-19;;;;71,5;13,7;9,0;3,6
3208;2023-02-18;;;;71,8;14,2;9,1;3,7
3205;2023-02-17;1424031;497;5508;74,0;14,0;9,4;3,6
3202;2023-02-16;1423534;430;5520;72,0;12,3;9,1;3,4
3199;2023-02-15;1423104;552;5522;71,1;9,6;7,5;3,2
3196;2023-02-14;1422552;519;5510;71,9;7,3;7,4;3,2
3193;2023-02-13;1422033;;5495;65,7;4,9;7,1;3,0
3190;2023-02-12;;;;65,6;4,0;7,1;2,8
3187;2023-02-11;;;;65,3;2,9;7,0;2,8
3184;2023-02-10;1421288;427;5493;61,7;1,6;6,7;2,5
3181;2023-02-09;1420861;400;5490;61,0;0,7;7,2;2,5
3178;2023-02-08;1420461;533;5472;58,4;1,1;7,6;2,9
3175;2023-02-07;1419928;472;5468;60,4;1,6;7,6;3,1
3172;2023-02-06;1419456;;5459;59,9;1,0;7,5;2,6
3169;2023-02-05;;;;60,2;'-0,7';7,5;3,1
3166;2023-02-04;;;;60,4;'-2,3';7,5;3,1
3163;2023-02-03;1418961;399;5451;59,7;'-3,8';7,2;3,7
3160;2023-02-02;1418562;260;5446;62,4;'-4,3';7,1;2,9
3157;2023-02-01;1418302;447;5444;60,9;'-7,2';6,5;2,9
3154;2023-01-31;1417855;551;5429;58,3;'-11,0';6,1;2,6
3151;2023-01-30;1417304;;5428;59,1;'-13,6';6,5;2,7
3148;2023-01-29;;;;58,8;'-18,3';6,4;3,4
3145;2023-01-28;;;;58,7;'-21,2';6,4;3,2
3142;2023-01-27;1416760;411;5424;60,6;'-22,4';6,7;3,4
3139;2023-01-26;1416349;470;5421;57,5;'-25,0';6,4;3,5
3136;2023-01-25;1415879;392;5409;59,7;'-27,8';6,7;3,8
3133;2023-01-24;1415487;440;5400;60,7;'-30,9';7,0;3,7
3130;2023-01-23;1415047;;5396;64,7;'-35,2';6,8;3,4
3127;2023-01-22;;;;64,7;'-38,7';6,8;3,1
3124;2023-01-21;;;;65,1;'-39,4';7,0;3,2
3121;2023-01-20;1414484;426;5392;63,7;'-38,3';7,2;3,0
3118;2023-01-19;1414058;372;5387;68,9;'-37,0';7,3;3,3
3115;2023-01-18;1413686;443;5385;75,3;'-36,4';7,6;3,8
3112;2023-01-17;1413243;469;5380;77,1;'-36,6';7,8;3,9
3109;2023-01-16;1412774;;5381;87,9;'-40,1';8,2;4,6
3106;2023-01-15;;;;87,9;'-37,5';8,2;4,8
3103;2023-01-14;;;;87,6;'-34,0';8,0;4,8
3100;2023-01-13;1412041;355;5373;96,6;'-29,7';8,6;5,2
3097;2023-01-12;1411686;432;5369;108,0;'-26,4';9,3;5,7
3094;2023-01-11;1411254;735;5365;118,3;'-24,0';9,9;5,3
3091;2023-01-10;1410519;590;5361;136,3;'-21,8';11,5;6,1
3088;2023-01-09;1409929;;5351;146,1;'-19,3';13,2;6,8
3085;2023-01-08;;;;146,1;'-22,5';13,2;7,0
3082;2023-01-07;;;;146,1;'-23,8';0,0;6,8
3079;2023-01-06;1408872;746;5343;156,3;'-23,5';0,0;7,0
3076;2023-01-05;1408126;954;5328;169,4;'-22,6';0,0;6,6
3073;2023-01-04;1407172;1102;5312;185,3;'-21,9';0,0;7,6
3070;2023-01-03;1406070;1428;5294;231,8;'-22,1';0,0;7,8
3067;2023-01-02;1404642;;5275;191,9;'-23,6';0,0;7,9
3064;2023-01-01;;;;192,0;'-22,2';;7,2
3061;2022-12-31;;;;191,9;'-20,0';14,6;8,4
3058;2022-12-30;1403229;1069;5263;204,4;'-17,1';14,6;8,5
3055;2022-12-29;1402160;1693;5255;213,6;'-14,2';16,8;9,2
3052;2022-12-28;1400467;1770;5246;219,4;'-10,5';20,0;9,0
3049;2022-12-27;1398697;;5243;210,2;'-5,6';19,9;9,2
3046;2022-12-26;;;;275,9;1,2;17,6;8,1
3043;2022-12-25;;;;276,0;4,1;22,1;8,2
3040;2022-12-24;;;;276,6;6,7;22,1;7,8
3037;2022-12-23;1395933;1579;5236;278,0;9,2;22,1;6,6
3034;2022-12-22;1394354;1700;5229;284,6;11,6;21,8;6,6
3031;2022-12-21;1392654;2116;5223;296,5;13,2;21,8;7,2
3028;2022-12-20;1390538;2581;5215;287,8;13,5;22,3;6,8
3025;2022-12-19;1387957;;5201;292,9;14,1;22,2;6,1
3022;2022-12-18;;;;292,9;13,4;23,3;7,1
3019;2022-12-17;;;;293,0;12,0;23,3;7,8
3016;2022-12-16;1386295;1786;5198;292,4;9,8;23,3;7,8
3013;2022-12-15;1384509;2438;5193;279,2;7,8;22,4;8,2
3010;2022-12-14;1382071;2371;5182;265,0;6,9;19,0;8,3
3007;2022-12-13;1379700;1940;5173;255,7;7,8;19,6;8,2
3004;2022-12-12;1377760;;5176;248,2;10,7;19,5;7,6
3001;2022-12-11;;;;248,3;15,6;17,3;6,1
2998;2022-12-10;;;;247,9;19,8;17,3;5,7
2995;2022-12-09;1375261;1470;5178;245,9;23,2;17,3;6,3
2992;2022-12-08;1373791;1515;5174;245,1;26,1;16,9;5,8
2989;2022-12-07;1372276;2023;5165;241,1;28,6;16,4;6,2
2986;2022-12-06;1370253;2162;5161;240,2;31,5;16,5;6,0
2983;2022-12-05;1368091;;5155;240,2;32,5;15,8;6,0
2980;2022-12-04;;;;240,1;31,5;14,1;4,8
2977;2022-12-03;;;;240,1;28,4;14,1;4,6
2974;2022-12-02;1366155;1435;5148;228,9;22,8;14,1;4,4
2971;2022-12-01;1364720;1524;5145;220,8;17,6;13,1;4,8
2968;2022-11-30;1363196;1621;5144;209,2;11,7;13,1;4,7
2965;2022-11-29;1361575;1970;5139;188,4;4,8;12,4;4,6
2962;2022-11-28;1359605;;5135;168,6;'-0,1';12,2;4,5
2959;2022-11-27;;;;168,7;'-3,4';12,2;4,9
2956;2022-11-26;;;;168,8;'-6,2';12,2;4,9
2953;2022-11-25;1357538;1239;5130;168,0;'-8,7';12,2;4,4
2950;2022-11-24;1356299;998;5123;163,3;'-11,4';12,6;4,8
2947;2022-11-23;1355301;1355;5105;154,9;'-13,3';12,4;4,8
2944;2022-11-22;1353946;1313;5098;160,3;'-14,2';11,6;5,5
2941;2022-11-21;1352633;;5089;161,4;'-16,0';11,0;5,7
2938;2022-11-20;;;;161,5;'-18,6';11,0;6,1
2935;2022-11-19;;;;161,7;'-19,9';11,0;5,7
2932;2022-11-18;1351254;1063;5080;157,9;'-20,1';11,0;5,7
2929;2022-11-17;1350191;1494;5071;159,5;'-20,0';11,7;6,3
2926;2022-11-16;1348697;1002;5040;172,3;'-20,7';11,3;7,4
2923;2022-11-15;1347695;1178;5038;177,2;'-22,9';10,7;7,3
2920;2022-11-14;1346517;;5029;186,6;'-25,7';11,4;6,7
2917;2022-11-13;;;;187,0;'-28,7';10,3;6,2
2914;2022-11-12;;;;187,9;'-29,7';10,3;6,2
2911;2022-11-11;1344929;1047;5024;195,0;'-29,3';10,3;7,0
2908;2022-11-10;1343882;1153;5017;200,2;'-29,2';9,7;6,9
2905;2022-11-09;1342729;1395;5007;205,5;'-29,2';11,0;7,7
2902;2022-11-08;1341334;1565;4990;217,3;'-29,0';10,9;7,7
2899;2022-11-07;1339769;;4978;236,2;'-29,4';11,7;7,3
2896;2022-11-06;;;;235,9;'-30,0';14,1;6,6
2893;2022-11-05;;;;236,5;'-29,0';14,1;6,6
2890;2022-11-04;1337757;1064;4970;247,6;'-26,9';14,1;6,7
2887;2022-11-03;1336693;1410;4965;268,3;'-24,5';13,6;6,7
2884;2022-11-02;1335283;1516;4960;293,8;'-22,2';14,9;7,1
2881;2022-11-01;1333767;2103;4952;319,2;'-19,5';15,3;7,2
2878;2022-10-31;1331664;;4941;341,4;'-17,2';16,3;7,5
2875;2022-10-30;;;;341,7;'-15,4';19,1;7,9
2872;2022-10-29;;;;343,6;'-13,0';19,1;8,6
2869;2022-10-28;1329130;1544;4927;364,9;'-9,9';19,1;9,4
2866;2022-10-27;1327586;2672;4922;385,8;'-7,7';19,2;9,8
2863;2022-10-26;1324914;2264;4915;406,4;'-5,9';18,8;9,4
2860;2022-10-25;1322650;3553;4910;436,2;'-4,9';19,8;9,5
2857;2022-10-24;1319097;;4895;455,8;'-4,6';20,4;8,3
2854;2022-10-23;;;;456,0;0,1;19,3;7,8
2851;2022-10-22;;;;456,9;4,4;19,3;7,5
2848;2022-10-21;1315465;1837;4885;464,9;8,2;19,3;7,7
2845;2022-10-20;1313628;2999;4882;471,4;12,4;21,7;7,9
2842;2022-10-19;1310629;4059;4877;462,0;17,7;21,8;7,7
2839;2022-10-18;1306570;3881;4876;464,5;24,7;21,8;6,8
2836;2022-10-17;1302689;;4868;470,8;33,6;21,0;6,8
2833;2022-10-16;;;;470,8;37,5;17,0;6,2
2830;2022-10-15;;;;466,3;40,4;17,0;7,1
2827;2022-10-14;1299385;2506;4863;483,5;42,5;17,0;6,3
2824;2022-10-13;1296879;3141;4859;487,3;42,7;16,9;6,6
2821;2022-10-12;1293738;3485;4854;500,5;39,6;16,0;6,5
2818;2022-10-11;1290253;4314;4854;497,2;32,3;15,0;7,0
2815;2022-10-10;1285939;;4849;377,9;23,5;13,8;6,7
2812;2022-10-09;;;;378,3;24,3;12,0;6,8
2809;2022-10-08;;;;380,5;23,2;12,0;6,7
2806;2022-10-07;1282046;3345;4845;356,5;19,7;12,0;6,3
2803;2022-10-06;1278701;3165;4843;316,3;17,4;10,8;5,7
2800;2022-10-05;1275536;3707;4839;285,3;17,8;9,7;6,2
2797;2022-10-04;1271829;;4838;244,1;20,8;9,6;6,3
2794;2022-10-03;;;;311,8;27,8;8,7;5,6
2791;2022-10-02;;;;311,3;26,6;10,3;5,4
2788;2022-10-01;;;;311,0;23,7;10,3;5,5
2785;2022-09-30;1268230;2554;4834;286,1;18,3;10,3;5,1
2782;2022-09-29;1265676;1654;4830;284,1;14,1;10,0;4,6
2779;2022-09-28;1264022;2184;4827;268,9;9,3;9,6;4,1
2776;2022-09-27;1261838;2215;4824;245,6;5,2;9,8;5,0
2773;2022-09-26;1259623;;4808;233,0;3,7;9,1;4,5
2770;2022-09-25;;;;233,6;4,0;9,2;4,3
2767;2022-09-24;;;;232,8;3,8;9,2;4,2
2764;2022-09-23;1257366;1788;4807;221,7;3,4;9,2;4,6
2761;2022-09-22;1255578;1526;4800;217,5;3,4;7,7;4,6
2758;2022-09-21;1254052;1604;4799;211,1;3,6;7,5;4,8
2755;2022-09-20;1252448;1484;4799;216,5;4,5;7,2;4,1
2752;2022-09-19;1250964;;4796;215,2;3,4;7,6;4,2
2749;2022-09-18;;;;215,1;3,1;7,7;4,5
2746;2022-09-17;;;;220,0;2,7;7,7;4,7
2743;2022-09-16;1248868;1189;4795;222,1;1,8;7,7;4,2
2740;2022-09-15;1247679;1289;4786;218,8;'-0,8';7,6;4,2
2737;2022-09-14;1246390;1756;4783;219,9;'-4,4';8,0;4,2
2734;2022-09-13;1244634;1714;4779;213,1;'-13,2';7,7;4,0
2731;2022-09-12;1242920;;4778;203,1;'-18,5';8,3;4,1
2728;2022-09-11;;;;203,0;'-21,1';8,3;4,0
2725;2022-09-10;;;;202,7;'-22,2';8,3;3,8
2722;2022-09-09;1240774;1152;4776;205,7;'-22,3';8,3;4,4
2719;2022-09-08;1239622;1293;4775;206,2;'-20,3';8,6;4,1
2716;2022-09-07;1238329;1599;4773;204,1;'-16,5';8,6;4,4
2713;2022-09-06;1236730;1507;4770;218,2;'-8,5';9,2;3,8
2710;2022-09-05;1235223;;4767;212,2;'-2,1';8,9;3,4
2707;2022-09-04;;;;212,2;2,7;9,1;3,9
2704;2022-09-03;;;;210,3;7,8;9,1;4,6
2701;2022-09-02;1233377;1586;4767;224,3;13,8;9,1;3,9
2698;2022-09-01;1231791;1106;4767;241,0;17,7;9,0;4,7
2695;2022-08-31;1230685;1483;4765;303,0;18,5;9,6;4,8
2692;2022-08-30;1229202;1946;4765;294,5;10,2;10,0;4,7
2689;2022-08-29;1227256;;4756;291,2;1,3;11,4;4,5
2686;2022-08-28;;;;290,7;'-6,5';11,7;4,7
2683;2022-08-27;;;;291,6;'-13,2';11,7;5,2
2680;2022-08-26;1225701;2232;4755;269,3;'-18,8';11,7;5,1
2677;2022-08-25;1223469;2070;4753;248,2;'-22,0';14,3;4,7
2674;2022-08-24;1221399;3903;4752;189,0;'-23,0';14,7;5,0
2671;2022-08-23;1217496;1429;4745;194,3;'-20,1';15,0;5,0
2668;2022-08-22;1216067;;4742;223,4;'-16,8';15,0;5,3
2665;2022-08-21;;;;225,0;'-15,3';15,5;6,3
2662;2022-08-20;;;;226,4;'-13,1';15,5;5,8
2659;2022-08-19;1214864;937;4740;247,4;'-10,3';15,5;6,6
2656;2022-08-18;1213927;1105;4739;268,5;'-8,4';16,3;6,5
2653;2022-08-17;1212822;1565;4735;289,9;'-8,0';16,7;6,1
2650;2022-08-16;1211257;1812;4731;303,3;'-9,0';17,0;5,9
2647;2022-08-15;1209445;;4745;302,2;'-11,5';16,1;6,5
2644;2022-08-14;;;;302,3;'-14,2';16,6;6,8
2641;2022-08-13;;;;304,2;'-15,8';16,6;7,1
2638;2022-08-12;1206570;1815;4739;308,4;'-16,7';16,6;7,8
2635;2022-08-11;1204755;2090;4737;309,3;'-17,7';14,8;7,3
2632;2022-08-10;1202665;2301;4729;310,5;'-18,1';14,7;7,4
2629;2022-08-09;1200364;2282;4729;312,5;'-18,4';17,0;7,5
2626;2022-08-08;1198082;;4727;327,5;'-18,0';17,6;7,1
2623;2022-08-07;;;;327,9;'-17,4';17,0;6,4
2620;2022-08-06;;;;329,2;'-16,3';17,0;6,7
2617;2022-08-05;1195556;1799;4727;335,1;'-14,6';17,0;7,6
2614;2022-08-04;1193757;2134;4722;351,5;'-12,9';17,1;7,6
2611;2022-08-03;1191623;2908;4720;362,9;'-12,3';15,4;7,5
2608;2022-08-02;1188715;2379;4717;386,4;'-12,0';15,8;7,7
2605;2022-08-01;1186336;;4715;407,3;'-12,2';15,8;8,1
2602;2022-07-31;;;;407,3;'-13,3';16,2;8,7
2599;2022-07-30;;;;411,1;'-13,4';16,2;9,0
2596;2022-07-29;1183163;1978;4710;426,9;'-12,8';16,2;8,5
2593;2022-07-28;1181185;2697;4708;433,4;'-12,4';17,2;9,2
2590;2022-07-27;1178488;3057;4704;448,7;'-11,2';17,7;9,5
2587;2022-07-26;1175431;3620;4699;453,0;'-10,3';14,7;8,7
2584;2022-07-25;1171811;;4691;453,2;'-9,7';14,4;7,9
2581;2022-07-24;;;;456,0;'-8,9';13,9;7,8
2578;2022-07-23;;;;457,8;'-7,7';13,9;7,6
2575;2022-07-22;1167945;2449;4688;468,8;'-6,2';13,9;7,4
2572;2022-07-21;1165496;2850;4686;494,3;'-4,0';13,8;7,7
2569;2022-07-20;1162646;3514;4681;513,1;'-3,7';14,0;7,8
2566;2022-07-19;1159132;3347;4680;520,1;'-2,9';13,0;7,4
2563;2022-07-18;1155785;;4679;539,5;'-1,6';14,1;7,5
2560;2022-07-17;;;;538,4;'-0,3';11,5;7,0
2557;2022-07-16;;;;533,8;1,1;11,5;7,1
2554;2022-07-15;1151255;3325;4677;540,9;2,4;11,5;7,3
2551;2022-07-14;1147930;3897;4676;526,8;3,2;9,5;6,4
2548;2022-07-13;1144033;4131;4675;531,8;6,0;9,0;6,4
2545;2022-07-12;1139902;3713;4671;546,0;8,1;8,8;6,3
2542;2022-07-11;1136189;;4665;551,1;9,9;8,2;6,1
2539;2022-07-10;;;;552,1;11,2;8,7;6,1
2536;2022-07-09;;;;556,0;12,0;8,7;6,2
2533;2022-07-08;1131329;3029;4662;539,1;12,0;8,7;6,1
2530;2022-07-07;1128300;3501;4661;572,3;11,9;8,9;5,9
2527;2022-07-06;1124799;4499;4658;549,1;10,9;9,2;5,7
2524;2022-07-05;1120300;4219;4656;533,1;12,1;9,4;5,0
2521;2022-07-04;1116081;;4650;510,6;14,1;7,7;4,7
2518;2022-07-03;;;;509,4;17,4;9,1;4,9
2515;2022-07-02;;;;509,8;19,9;9,1;4,5
2512;2022-07-01;1110870;2817;4649;513,4;21,5;9,1;4,5
2509;2022-06-30;1108053;4782;4647;472,7;23,5;8,7;4,3
2506;2022-06-29;1103271;3431;4648;481,7;27,1;8,4;4,7
2503;2022-06-28;1099840;3193;4641;468,4;29,2;8,2;4,9
2500;2022-06-27;1096647;;4640;462,5;30,1;8,0;4,8
2497;2022-06-26;;;;461,1;34,8;6,9;4,6
2494;2022-06-25;;;;462,5;37,9;6,9;4,9
2491;2022-06-24;1092466;3122;4639;470,5;39,1;6,9;4,7
2488;2022-06-23;1089344;2885;4639;438,5;38,0;6,4;3,7
2485;2022-06-22;1086459;3786;4638;396,3;37,8;6,0;4,0
2482;2022-06-21;1082673;3275;4635;374,7;39,9;5,7;3,5
2479;2022-06-20;1079398;;4635;354,3;44,8;5,8;3,7
2476;2022-06-19;;;;354,5;45,9;4,5;3,2
2473;2022-06-18;;;;350,6;44,1;4,5;2,9
2470;2022-06-17;1075068;2565;4636;314,3;38,8;4,5;3,0
2467;2022-06-16;1072503;2033;4635;313,8;33,3;4,3;3,0
2464;2022-06-15;1070470;2000;4633;308,5;28,7;4,4;2,9
2461;2022-06-14;1068470;2334;4632;320,8;22,3;4,2;2,9
2458;2022-06-13;1066136;;4632;249,4;10,8;4,7;2,7
2455;2022-06-12;;;;248,3;5,3;4,4;2,7
2452;2022-06-11;;;;240,1;'-0,3';4,5;2,4
2449;2022-06-10;1063090;1543;4630;219,6;'-4,9';4,6;2,3
2446;2022-06-09;1061547;2237;4628;205,0;'-6,8';5,0;2,4
2443;2022-06-08;1059310;1910;4624;196,5;'-11,5';4,4;2,7
2440;2022-06-07;1057400;;4621;164,9;'-14,8';4,3;2,8
2437;2022-06-06;;;;206,0;'-14,3';3,9;2,8
2434;2022-06-05;;;;206,2;'-16,8';4,4;2,9
2431;2022-06-04;;;;210,0;'-18,2';4,6;3,4
2428;2022-06-03;1054613;1083;4618;229,7;'-19,0';4,6;3,3
2425;2022-06-02;1053530;1060;4617;197,9;'-21,4';4,7;3,7
2422;2022-06-01;1052470;1912;4616;196,2;'-21,9';4,8;4,2
2419;2022-05-31;1050558;1742;4613;206,2;'-22,4';4,9;4,2
2416;2022-05-30;1048816;1900;4612;222,1;'-23,9';4,5;3,9
2413;2022-05-29;1046916;;4610;221,9;'-26,2';4,5;4,3
2410;2022-05-28;1046916;43;4610;220,3;'-26,8';4,4;4,6
2407;2022-05-27;1046873;1755;4610;215,7;'-25,7';4,4;4,5
2404;2022-05-26;1045118;25;4608;263,9;'-22,5';4,3;5,1
2401;2022-05-25;1045093;1812;4608;269,9;'-20,2';5,2;4,2
2398;2022-05-24;1043281;2182;4606;271,9;'-17,6';5,4;4,2
2395;2022-05-23;1041099;2184;4604;281,4;'-16,1';7,1;4,2
2392;2022-05-22;1038915;118;4578;282,4;'-12,6';7,1;4,6
2389;2022-05-21;1038797;38;4578;284,1;'-8,8';7,1;4,4
2386;2022-05-20;1038759;1701;4578;300,8;'-4,8';7,1;4,1
2383;2022-05-19;1037058;1637;4574;318,1;'-2,5';6,9;4,4
2380;2022-05-18;1035421;1977;4574;340,0;'-3,0';7,6;4,6
2377;2022-05-17;1033444;2418;4562;367,6;'-6,3';8,3;4,4
2374;2022-05-16;1031026;2506;4556;396,4;'-9,8';9,1;5,3
2371;2022-05-15;1028520;16;4556;396,7;'-16,4';9,6;4,9
2368;2022-05-14;1028504;233;4556;392,6;'-21,1';9,6;5,1
2365;2022-05-13;1028271;2344;4556;376,2;'-24,2';9,5;4,9
2362;2022-05-12;1025927;2470;4544;365,9;'-25,5';9,5;5,4
2359;2022-05-11;1023457;2899;4536;361,0;'-24,8';9,3;5,2
2356;2022-05-10;1020558;3802;4528;390,6;'-22,9';9,4;5,1
2353;2022-05-09;1016756;2797;4525;356,4;'-21,9';8,2;5,4
2350;2022-05-08;1013959;93;4512;356,4;'-15,7';10,0;5,0
2347;2022-05-07;1013866;111;4512;360,7;'-9,3';9,8;5,2
2344;2022-05-06;1013755;1623;4512;387,6;'-2,6';10,1;6,0
2341;2022-05-05;1012132;2187;4509;436,4;6,6;10,3;6,4
2338;2022-05-04;1009945;2674;4503;484,5;14,2;10,0;6,5
2335;2022-05-03;1007271;4087;4495;481,4;19,5;9,8;6,5
2332;2022-05-02;1003184;2938;5553;540,3;24,7;10,1;6,4
2329;2022-05-01;1000246;36;4487;541,3;20,6;9,2;6,5
2326;2022-04-30;1000210;124;4487;548,5;15,6;9,3;6,3
2323;2022-04-29;1000086;2798;4485;555,0;9,8;9,3;6,1
2320;2022-04-28;997288;3506;4480;539,6;'-1,1';8,6;6,8
2317;2022-04-27;993782;4732;4478;532,9;'-11,4';9,2;7,3
2314;2022-04-26;989050;4036;4463;550,5;'-19,6';9,1;6,7
2311;2022-04-25;985014;5002;4461;443,4;'-27,8';10,3;7,6
2308;2022-04-24;980012;92;4458;444,8;'-31,1';9,5;7,4
2305;2022-04-23;979920;286;4458;446,1;'-32,3';9,5;7,7
2302;2022-04-22;979634;2833;4458;376,6;'-32,4';11,0;7,8
2299;2022-04-21;976801;3274;4455;382,6;'-30,9';12,1;7,9
2296;2022-04-20;973527;4551;4452;392,1;'-28,9';11,9;7,8
2293;2022-04-19;968976;4589;4443;402,6;'-27,6';12,1;7,6
2290;2022-04-18;964387;106;4427;513,2;'-25,4';11,7;8,3
2287;2022-04-17;964281;147;4427;513,3;'-25,0';13,9;8,3
2284;2022-04-16;964134;319;4427;508,6;'-23,5';13,8;7,7
2281;2022-04-15;963815;197;4427;599,1;'-21,3';14,0;7,7
2278;2022-04-14;963618;3918;4427;632,5;'-20,5';14,7;8,4
2275;2022-04-13;959700;4589;4422;644,5;'-20,7';14,8;8,1
2272;2022-04-12;955111;5144;4421;695,8;'-21,0';15,7;9,3
2269;2022-04-11;949967;4545;4412;726,7;'-22,1';17,7;9,3
2266;2022-04-10;945422;99;4407;725,6;'-23,4';18,5;9,6
2263;2022-04-09;945323;1;4407;730,0;'-23,2';18,5;9,5
2260;2022-04-08;945322;3890;4407;774,9;'-21,6';17,1;9,0
2257;2022-04-07;941432;4974;4406;794,3;'-19,5';16,7;9,6
2254;2022-04-06;936458;5754;4402;866,2;'-16,7';17,5;9,6
2251;2022-04-05;930704;7273;4396;875,0;'-14,5';18,6;10,4
2248;2022-04-04;923431;5216;4392;910,7;'-11,6';17,4;9,6
2245;2022-04-03;918215;251;4386;915,6;'-9,2';19,0;8,9
2242;2022-04-02;917964;666;4386;933,6;'-6,5';19,0;9,2
2239;2022-04-01;917298;5515;4386;966,4;'-4,0';18,9;9,4
2236;2022-03-31;911783;6557;4384;1031,3;'-2,2';20,5;9,5
2233;2022-03-30;905226;7585;4381;1084,0;'-1,0';20,8;10,6
2230;2022-03-29;897641;7032;4369;1145,4;'-0,1';20,9;11,1
2227;2022-03-28;890609;7329;4363;1196,3;4,0;18,9;10,7
2224;2022-03-27;883280;252;4355;1193,6;8,6;19,0;11,0
2221;2022-03-26;883028;943;4355;1172,3;12,6;19,2;10,6
2218;2022-03-25;882085;6503;4354;1150,5;16,2;19,5;10,0
2215;2022-03-24;875582;8106;4346;1130,7;20,7;19,1;9,5
2212;2022-03-23;867476;9018;4337;1129,0;25,3;20,8;10,5
2209;2022-03-22;858458;11525;4332;1106,1;30,4;20,3;11,3
2206;2022-03-21;846933;6968;4324;1125,6;31,1;20,6;11,4
2203;2022-03-20;839965;198;4319;1128,6;29,3;20,2;11,2
2200;2022-03-19;839767;450;4319;1152,0;25,9;20,3;11,6
2197;2022-03-18;839317;5748;4319;1198,6;20,2;20,2;12,1
2194;2022-03-17;833569;7953;4315;1192,8;10,7;18,3;12,2
2191;2022-03-16;825616;8962;4310;1171,0;'-0,2';18,5;12,1
2188;2022-03-15;816654;8834;4307;942,2;'-10,8';19,6;13,1
2185;2022-03-14;807820;9372;4305;825,1;'-16,1';18,3;12,8
2182;2022-03-13;798448;268;4297;823,6;'-18,9';18,1;13,2
2179;2022-03-12;798180;1106;4297;826,2;'-20,5';18,0;13,3
2176;2022-03-11;797074;7246;4296;773,6;'-21,4';17,6;13,5
2173;2022-03-10;789828;7635;4294;760,3;'-20,8';18,1;13,7
2170;2022-03-09;782193;6946;4288;719,2;'-18,6';14,9;13,5
2167;2022-03-08;775247;625;4281;890,0;'-14,5';15,0;13,6
2164;2022-03-07;774622;5575;4279;925,4;'-13,2';18,0;13,4
2161;2022-03-06;769047;301;4277;928,4;'-12,1';16,2;12,8
2158;2022-03-05;768746;899;4277;922,0;'-10,5';16,1;12,6
2155;2022-03-04;767847;6107;4276;949,9;'-8,0';16,0;12,5
2152;2022-03-03;761740;7005;4273;988,4;'-5,6';16,7;13,0
2149;2022-03-02;754735;7125;4263;1032,7;'-4,3';15,7;13,3
2146;2022-03-01;747610;5784;4253;1083,2;'-4,9';14,4;14,7
2143;2022-02-28;741826;6389;4245;1138,2;'-6,7';16,2;14,5
2140;2022-02-27;735437;270;4243;1137,5;'-9,4';17,2;14,9
2137;2022-02-26;735167;1015;4243;1159,7;'-11,4';17,5;15,8
2134;2022-02-25;734152;7083;4243;1175,5;'-13,4';17,5;15,1
2131;2022-02-24;727069;9396;4242;1150,3;'-15,2';18,4;14,8
2128;2022-02-23;717673;7395;4227;1120,0;'-17,3';20,8;15,5
2125;2022-02-22;710278;9836;4222;1155,2;'-18,8';21,6;16,8
2122;2022-02-21;700442;8244;4217;1166,8;'-20,5';20,5;17,1
2119;2022-02-20;692198;232;4213;1168,5;'-21,6';22,2;17,3
2116;2022-02-19;691966;2238;4213;1148,8;'-21,8';22,7;17,9
2113;2022-02-18;689728;11424;4212;1155,3;'-21,0';23,0;18,2
2110;2022-02-17;678304;6686;4205;1203,9;'-20,0';23,8;17,5
2107;2022-02-16;671618;8230;4175;1304,8;'-18,7';24,7;17,7
2104;2022-02-15;663388;11531;4173;1363,2;'-17,6';26,0;18,8
